"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","3591","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","5987","0.0-1.0","[{""page_index"":0,""viewing_time"":2389}]","2391","Instructions",""
"","Consent","external-html","2","13035","0.0-2.0","","6785","Consent_01","html/consent-neely.html"
