"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","2620","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","5287","0.0-1.0","[{""page_index"":0,""viewing_time"":2660}]","2664","Instructions",""
"","Consent","external-html","2","8065","0.0-2.0","","2454","Consent_01","html/consent-neely.html"
