"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","3324","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","5643","0.0-1.0","[{""page_index"":0,""viewing_time"":2313}]","2314","Instructions",""
"","Consent","external-html","2","11486","0.0-2.0","","5618.099999999686","Consent_01","html/consent-neely.html"
