"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","15912","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","19097","0.0-1.0","[{""page_index"":0,""viewing_time"":3179}]","3181","Instructions",""
"","Consent","external-html","2","56609","0.0-2.0","","36590.5999999959","Consent_01","html/consent-neely.html"
