"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","2109","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","45661","0.0-1.0","[{""page_index"":0,""viewing_time"":43551}]","43552","Instructions",""
"","Consent","external-html","2","83883","0.0-2.0","","37881.47999998182","Consent_01","html/consent-neely.html"
