"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","6580","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","8271","0.0-1.0","[{""page_index"":0,""viewing_time"":1683}]","1685","Instructions",""
"","Consent","external-html","2","17150","0.0-2.0","","8671.80000001099","Consent_01","html/consent-neely.html"
