"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","2684","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","6199","0.0-1.0","[{""page_index"":0,""viewing_time"":3511}]","3513","Instructions",""
"","Consent","external-html","2","31829","0.0-2.0","","25371.38000014238","Consent_01","html/consent-neely.html"
