"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":2040}]","2040","Instructions","instructions","0","2041","0.0-0.0",""
"","118777.51499999431","Consent_01","external-html","1","121004","0.0-1.0","html/consent-neely.html"
