"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","2598","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","4325","0.0-1.0","[{""page_index"":0,""viewing_time"":1724}]","1725","Instructions",""
"","Consent","external-html","2","21909","0.0-2.0","","17298.89999999432","Consent_01","html/consent-neely.html"
