"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":8267}]","8268","Instructions","instructions","0","8269","0.0-0.0",""
"","463306.9749999995","Consent_01","external-html","1","472236","0.0-1.0","html/consent-neely.html"
