"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","3829","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","5643","0.0-1.0","[{""page_index"":0,""viewing_time"":1809}]","1810","Instructions",""
"","Consent","external-html","2","46385","0.0-2.0","","40483.00000000745","Consent_01","html/consent-neely.html"
