"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","3005","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","7043","0.0-1.0","[{""page_index"":0,""viewing_time"":4028}]","4029","Instructions",""
"","Consent","external-html","2","21058","0.0-2.0","","13609.985000000961","Consent_01","html/consent-neely.html"
