"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","3188","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","6769","0.0-1.0","[{""page_index"":0,""viewing_time"":3576}]","3578","Instructions",""
"","Consent","external-html","2","64275","0.0-2.0","","57310.49999999232","Consent_01","html/consent-neely.html"
