"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","2079","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","5122","0.0-1.0","[{""page_index"":0,""viewing_time"":3041}]","3041","Instructions",""
"","Consent","external-html","2","96427","0.0-2.0","","91092.98999997554","Consent_01","html/consent-neely.html"
