"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","2929","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","7222","0.0-1.0","[{""page_index"":0,""viewing_time"":4288}]","4291","Instructions",""
"","Consent","external-html","2","47246","0.0-2.0","","39741","Consent_01","html/consent-neely.html"
