"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":5527}]","5530","Instructions","instructions","0","5533","0.0-0.0",""
"","42970.40000002016","Consent_01","external-html","1","48808","0.0-1.0","html/consent-neely.html"
