"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","3702","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","7082","0.0-1.0","[{""page_index"":0,""viewing_time"":3370}]","3373","Instructions",""
"","Consent","external-html","2","384000","0.0-2.0","","372595.99999999045","Consent_01","html/consent-neely.html"
