"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid"
"true","Goodbye","fullscreen","110","1048302","0.0-126.0-0.0","","",""
"","Goodbye","instructions","111","1051975","0.0-127.0","[{""page_index"":0,""viewing_time"":3669}]","3671","Instructions"
