"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","2427","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","5044","0.0-1.0","[{""page_index"":0,""viewing_time"":2610}]","2612","Instructions",""
"","Consent","external-html","2","20447","0.0-2.0","","15151.000000000007","Consent_01","html/consent-neely.html"
