"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","3189","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","6327","0.0-1.0","[{""page_index"":0,""viewing_time"":3136}]","3137","Instructions",""
"","Consent","external-html","2","40972","0.0-2.0","","34457.20000000298","Consent_01","html/consent-neely.html"
