"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":3874}]","3877","Instructions","instructions","0","3880","0.0-0.0",""
"","17247.099999993225","Consent_01","external-html","1","21417","0.0-1.0","html/consent-neely.html"
