"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","3623","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","2916205","0.0-1.0","[{""page_index"":0,""viewing_time"":2912578}]","2912580","Instructions",""
"","Consent","external-html","2","2940207","0.0-2.0","","23155.999999999884","Consent_01","html/consent-neely.html"
