"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","2132","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","3704","0.0-1.0","[{""page_index"":0,""viewing_time"":1566}]","1567","Instructions",""
"","Consent","external-html","2","7183","0.0-2.0","","3188.499999931082","Consent_01","html/consent-neely.html"
