"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","2655","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","4982","0.0-1.0","[{""page_index"":0,""viewing_time"":2323}]","2324","Instructions",""
"","Consent","external-html","2","25218","0.0-2.0","","19767.965000122786","Consent_01","html/consent-neely.html"
