"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","4262","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","6369","0.0-1.0","[{""page_index"":0,""viewing_time"":2100}]","2101","Instructions",""
"","Consent","external-html","2","58024","0.0-2.0","","51452.699999994365","Consent_01","html/consent-neely.html"
