"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":1598}]","1598","Instructions","instructions","0","1599","0.0-0.0",""
"","2341.6250000009313","Consent_01","external-html","1","4097","0.0-1.0","html/consent-neely.html"
