"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","4180","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","6140","0.0-1.0","[{""page_index"":0,""viewing_time"":1951}]","1953","Instructions",""
"","Consent","external-html","2","20364","0.0-2.0","","13923","Consent_01","html/consent-neely.html"
