"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid"
"true","Goodbye","fullscreen","117","942912","0.0-126.0-0.0","","",""
"","Goodbye","instructions","118","948353","0.0-127.0","[{""page_index"":0,""viewing_time"":5439}]","5440","Instructions"
