"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","3578","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","7826","0.0-1.0","[{""page_index"":0,""viewing_time"":4244}]","4246","Instructions",""
"","Consent","external-html","2","51741","0.0-2.0","","43581.00000000001","Consent_01","html/consent-neely.html"
