"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","2140","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","4014","0.0-1.0","[{""page_index"":0,""viewing_time"":1872}]","1872","Instructions",""
"","Consent","external-html","2","12448","0.0-2.0","","8222.999999998137","Consent_01","html/consent-neely.html"
