"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":9008}]","9009","Instructions","instructions","0","9014","0.0-0.0",""
"","9076.075000222772","Consent_01","external-html","1","18551","0.0-1.0","html/consent-neely.html"
