"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":1687}]","1689","Instructions","instructions","0","1691","0.0-0.0",""
"","9370.299999998679","Consent_01","external-html","1","11300","0.0-1.0","html/consent-neely.html"
