"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","1799","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","3326","0.0-1.0","[{""page_index"":0,""viewing_time"":1526}]","1526","Instructions",""
"","Consent","external-html","2","8522","0.0-2.0","","4818.06999957189","Consent_01","html/consent-neely.html"
