"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","3177","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","5236","0.0-1.0","[{""page_index"":0,""viewing_time"":2054}]","2055","Instructions",""
"","Consent","external-html","2","79250","0.0-2.0","","73803.5000000018","Consent_01","html/consent-neely.html"
