"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","2817","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","5111","0.0-1.0","[{""page_index"":0,""viewing_time"":2292}]","2293","Instructions",""
"","Consent","external-html","2","37875","0.0-2.0","","32424.700000000033","Consent_01","html/consent-neely.html"
