"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":28456}]","28457","Instructions","instructions","0","28458","0.0-0.0",""
"","101487","Consent_01","external-html","1","130413","0.0-1.0","html/consent-neely.html"
