"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":2965}]","2965","Instructions","instructions","0","2965","0.0-0.0",""
"","39673.59000000579","Consent_01","external-html","1","43094","0.0-1.0","html/consent-neely.html"
