"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","2991","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","4827","0.0-1.0","[{""page_index"":0,""viewing_time"":1828}]","1830","Instructions",""
"","Consent","external-html","2","16769","0.0-2.0","","11712.899999984074","Consent_01","html/consent-neely.html"
