"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":9496}]","9497","Instructions","instructions","0","9498","0.0-0.0",""
"","10041","Consent_01","external-html","1","20299","0.0-1.0","html/consent-neely.html"
