"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","3193","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","4747","0.0-1.0","[{""page_index"":0,""viewing_time"":1549}]","1551","Instructions",""
"","Consent","external-html","2","13102","0.0-2.0","","8119.300000020303","Consent_01","html/consent-neely.html"
