"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","3742","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","6207","0.0-1.0","[{""page_index"":0,""viewing_time"":2460}]","2461","Instructions",""
"","Consent","external-html","2","9281","0.0-2.0","","2873","Consent_01","html/consent-neely.html"
