"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","2815","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","4642","0.0-1.0","[{""page_index"":0,""viewing_time"":1823}]","1824","Instructions",""
"","Consent","external-html","2","7889","0.0-2.0","","2992.7000000025146","Consent_01","html/consent-neely.html"
