"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","6664","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","11587","0.0-1.0","[{""page_index"":0,""viewing_time"":4921}]","4922","Instructions",""
"","Consent","external-html","2","399965","0.0-2.0","","388178.50499995984","Consent_01","html/consent-neely.html"
