"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","2094","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","5299","0.0-1.0","[{""page_index"":0,""viewing_time"":3204}]","3204","Instructions",""
"","Consent","external-html","2","155927","0.0-2.0","","150451.04500002344","Consent_01","html/consent-neely.html"
