"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","1267","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","2235","0.0-1.0","[{""page_index"":0,""viewing_time"":961}]","963","Instructions",""
"","Consent","external-html","2","8774","0.0-2.0","","6512.199999997392","Consent_01","html/consent-neely.html"
