"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","43338","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","45464","0.0-1.0","[{""page_index"":0,""viewing_time"":2123}]","2123","Instructions",""
"","Consent","external-html","2","55148","0.0-2.0","","9172.899999990477","Consent_01","html/consent-neely.html"
