"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","4075","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","7026","0.0-1.0","[{""page_index"":0,""viewing_time"":2943}]","2946","Instructions",""
"","Consent","external-html","2","17664","0.0-2.0","","10271.400000085123","Consent_01","html/consent-neely.html"
