"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","3288","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","5465","0.0-1.0","[{""page_index"":0,""viewing_time"":2171}]","2172","Instructions",""
"","Consent","external-html","2","33968","0.0-2.0","","28287.800000005518","Consent_01","html/consent-neely.html"
