"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":1082}]","1083","Instructions","instructions","0","1083","0.0-0.0",""
"","2114","Consent_01","external-html","1","3212","0.0-1.0","html/consent-neely.html"
