"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","5448","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","7215","0.0-1.0","[{""page_index"":0,""viewing_time"":1758}]","1760","Instructions",""
"","Consent","external-html","2","21854","0.0-2.0","","14414.099999999962","Consent_01","html/consent-neely.html"
