"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","6333","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","9912","0.0-1.0","[{""page_index"":0,""viewing_time"":3575}]","3576","Instructions",""
"","Consent","external-html","2","25957","0.0-2.0","","15215.999999999996","Consent_01","html/consent-neely.html"
