"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","4292","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","6245","0.0-1.0","[{""page_index"":0,""viewing_time"":1949}]","1951","Instructions",""
"","Consent","external-html","2","15342","0.0-2.0","","8859","Consent_01","html/consent-neely.html"
