"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","2482004","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","2487047","0.0-1.0","[{""page_index"":0,""viewing_time"":5028}]","5029","Instructions",""
"","Consent","external-html","2","2491504","0.0-2.0","","3540.9999999976717","Consent_01","html/consent-neely.html"
