"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid"
"true","Goodbye","fullscreen","117","549466","0.0-126.0-0.0","","",""
"","Goodbye","instructions","118","551748","0.0-127.0","[{""page_index"":0,""viewing_time"":2281}]","2281","Instructions"
