"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":10887}]","10888","Instructions","instructions","0","10891","0.0-0.0",""
"","109147.70000000135","Consent_01","external-html","1","120914","0.0-1.0","html/consent-neely.html"
