"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","11999","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","22818","0.0-1.0","[{""page_index"":0,""viewing_time"":10795}]","10804","Instructions",""
"","Consent","external-html","2","84025","0.0-2.0","","61059","Consent_01","html/consent-neely.html"
