"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":4045}]","4045","Instructions","instructions","0","4048","0.0-0.0",""
"","87776.99999999459","Consent_01","external-html","1","92558","0.0-1.0","html/consent-neely.html"
