"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":4566}]","4566","Instructions","instructions","0","4567","0.0-0.0",""
"","12695.23499999923","Consent_01","external-html","1","17591","0.0-1.0","html/consent-neely.html"
