"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","5005","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","7067","0.0-1.0","[{""page_index"":0,""viewing_time"":2053}]","2055","Instructions",""
"","Consent","external-html","2","44959","0.0-2.0","","37639.30000000073","Consent_01","html/consent-neely.html"
