"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","9884","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","36348","0.0-1.0","[{""page_index"":0,""viewing_time"":26456}]","26458","Instructions",""
"","Consent","external-html","2","388164","0.0-2.0","","351582.5999999943","Consent_01","html/consent-neely.html"
