"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","3821","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","6226","0.0-1.0","[{""page_index"":0,""viewing_time"":2405}]","2405","Instructions",""
"","Consent","external-html","2","65731","0.0-2.0","","59148.80000001192","Consent_01","html/consent-neely.html"
