"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","8585","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","11484","0.0-1.0","[{""page_index"":0,""viewing_time"":2897}]","2897","Instructions",""
"","Consent","external-html","2","32345","0.0-2.0","","20670.000000000007","Consent_01","html/consent-neely.html"
