"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","3466","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","5654","0.0-1.0","[{""page_index"":0,""viewing_time"":2184}]","2186","Instructions",""
"","Consent","external-html","2","16379","0.0-2.0","","10279","Consent_01","html/consent-neely.html"
