"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":2586}]","2589","Instructions","instructions","0","2594","0.0-0.0",""
"","3967.900000017835","Consent_01","external-html","1","6602","0.0-1.0","html/consent-neely.html"
